lead_id,chuck_id,mensaje_chuck,intencion,pre_precio,lead_clase
L02857,CHUCK_04,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L01736,CHUCK_06,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00839,CHUCK_02,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L01436,CHUCK_09,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L00833,CHUCK_05,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L02435,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02479,CHUCK_02,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,1,caliente
L00753,CHUCK_10,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L02890,CHUCK_08,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L00792,CHUCK_04,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L01492,CHUCK_09,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L02220,CHUCK_09,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L02242,CHUCK_02,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L01028,CHUCK_09,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,caliente
L00085,CHUCK_03,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02335,CHUCK_01,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L00856,CHUCK_02,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L00622,CHUCK_07,quedo atento para continuar cuando te venga bien.,seguimiento,0,frio
L02113,CHUCK_06,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L00743,CHUCK_07,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L00355,CHUCK_08,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L01929,CHUCK_06,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,0,tibio
L00094,CHUCK_10,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L02201,CHUCK_06,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00405,CHUCK_05,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L02072,CHUCK_03,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L01830,CHUCK_04,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L00008,CHUCK_06,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00874,CHUCK_08,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,caliente
L01997,CHUCK_09,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L00665,CHUCK_02,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02820,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L02791,CHUCK_03,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L01282,CHUCK_01,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L00408,CHUCK_07,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L01424,CHUCK_06,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L02205,CHUCK_04,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L02670,CHUCK_04,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L01894,CHUCK_04,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L00415,CHUCK_03,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L00117,CHUCK_05,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L00930,CHUCK_03,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L02781,CHUCK_05,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L00876,CHUCK_04,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L02343,CHUCK_03,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,caliente
L02922,CHUCK_02,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,0,caliente
L02200,CHUCK_07,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L01363,CHUCK_08,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02497,CHUCK_10,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L00947,CHUCK_07,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L00613,CHUCK_04,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L00295,CHUCK_09,te comparto los beneficios para tu caso de uso.,consulta_producto,1,frio
L02465,CHUCK_07,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L01720,CHUCK_01,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L02117,CHUCK_07,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,1,tibio
L01208,CHUCK_09,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L01326,CHUCK_03,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L00936,CHUCK_05,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L00126,CHUCK_03,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02499,CHUCK_06,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L01677,CHUCK_10,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L02251,CHUCK_03,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L00687,CHUCK_10,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L00525,CHUCK_04,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L02675,CHUCK_09,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L01517,CHUCK_05,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L02245,CHUCK_04,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L00073,CHUCK_06,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01676,CHUCK_01,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L01104,CHUCK_08,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L01008,CHUCK_05,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,tibio
L01926,CHUCK_05,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L02035,CHUCK_07,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,caliente
L01124,CHUCK_06,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L02427,CHUCK_07,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L00203,CHUCK_07,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L00414,CHUCK_06,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L01626,CHUCK_09,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02075,CHUCK_10,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L00442,CHUCK_06,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L01386,CHUCK_08,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L02142,CHUCK_08,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L02282,CHUCK_08,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L00888,CHUCK_02,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L00067,CHUCK_04,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L00849,CHUCK_03,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L02323,CHUCK_10,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L00866,CHUCK_09,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,1,frio
L00896,CHUCK_03,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L00103,CHUCK_02,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01569,CHUCK_10,podemos resolver esa objecion con una opcion mas flexible.,objecion,1,tibio
L00670,CHUCK_05,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L02502,CHUCK_05,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,caliente
L02020,CHUCK_03,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L00342,CHUCK_03,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L01714,CHUCK_07,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00210,CHUCK_03,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L02560,CHUCK_08,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L00130,CHUCK_01,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,frio
L02056,CHUCK_06,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L02810,CHUCK_04,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L00951,CHUCK_01,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L02303,CHUCK_08,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00139,CHUCK_05,"si quieres, te envio una tabla comparativa clara.",comparacion,0,caliente
L01364,CHUCK_01,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,tibio
L01902,CHUCK_10,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L00258,CHUCK_03,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L00150,CHUCK_10,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L01620,CHUCK_07,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00261,CHUCK_03,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L01571,CHUCK_01,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L00286,CHUCK_10,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L00533,CHUCK_10,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02145,CHUCK_03,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L01848,CHUCK_09,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L00517,CHUCK_03,te comparo este plan frente a otras alternativas del mercado.,comparacion,0,tibio
L01002,CHUCK_08,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02535,CHUCK_03,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L02405,CHUCK_07,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L01291,CHUCK_07,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L01663,CHUCK_01,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,tibio
L00557,CHUCK_01,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,frio
L02861,CHUCK_09,"es normal tener esa inquietud, revisemos alternativas.",objecion,1,tibio
L00501,CHUCK_01,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01592,CHUCK_07,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L01394,CHUCK_08,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L01631,CHUCK_08,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L00872,CHUCK_02,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L02963,CHUCK_02,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L01093,CHUCK_06,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L01504,CHUCK_03,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L00826,CHUCK_02,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L00351,CHUCK_05,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L01384,CHUCK_10,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02705,CHUCK_07,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L00507,CHUCK_02,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L02321,CHUCK_01,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02092,CHUCK_03,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,caliente
L02552,CHUCK_03,quedo atento para continuar cuando te venga bien.,seguimiento,1,frio
L02165,CHUCK_02,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,1,caliente
L01288,CHUCK_04,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L02108,CHUCK_02,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L00485,CHUCK_02,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01679,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L02540,CHUCK_03,"si quieres, te envio una tabla comparativa clara.",comparacion,0,tibio
L01985,CHUCK_05,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L02683,CHUCK_07,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L02237,CHUCK_09,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L01441,CHUCK_05,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01791,CHUCK_09,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L01731,CHUCK_03,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L00656,CHUCK_06,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L02989,CHUCK_04,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,1,frio
L01428,CHUCK_01,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L02367,CHUCK_07,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,tibio
L00540,CHUCK_05,te comparto los beneficios para tu caso de uso.,consulta_producto,1,tibio
L01796,CHUCK_06,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L01274,CHUCK_07,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L01741,CHUCK_08,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L00204,CHUCK_09,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,tibio
L02555,CHUCK_03,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L02512,CHUCK_02,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L02734,CHUCK_08,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00583,CHUCK_05,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L01648,CHUCK_10,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L00700,CHUCK_09,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L01700,CHUCK_08,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L02490,CHUCK_07,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L01772,CHUCK_03,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L00247,CHUCK_03,te comparo este plan frente a otras alternativas del mercado.,comparacion,0,tibio
L01694,CHUCK_10,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L02858,CHUCK_05,te ayudo con soporte tecnico paso a paso.,soporte,1,frio
L02083,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L01905,CHUCK_03,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L01000,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L00767,CHUCK_04,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01186,CHUCK_06,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L02639,CHUCK_10,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,tibio
L01349,CHUCK_06,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L01236,CHUCK_03,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L02776,CHUCK_06,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L02878,CHUCK_02,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L01615,CHUCK_03,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L02909,CHUCK_05,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L01575,CHUCK_05,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L00657,CHUCK_03,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L02434,CHUCK_08,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L02508,CHUCK_06,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L00749,CHUCK_01,"es normal tener esa inquietud, revisemos alternativas.",objecion,1,tibio
L02920,CHUCK_04,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L00865,CHUCK_08,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L01962,CHUCK_10,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L01339,CHUCK_08,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L01501,CHUCK_10,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L02011,CHUCK_05,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L02589,CHUCK_01,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L01331,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02699,CHUCK_04,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00263,CHUCK_07,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L00607,CHUCK_01,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L02376,CHUCK_09,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L01479,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L01298,CHUCK_05,"si quieres, te envio una tabla comparativa clara.",comparacion,0,tibio
L02801,CHUCK_03,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L01715,CHUCK_06,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,caliente
L02094,CHUCK_02,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L01808,CHUCK_06,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02438,CHUCK_05,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L00693,CHUCK_03,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L01419,CHUCK_05,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02688,CHUCK_06,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01851,CHUCK_10,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,frio
L00662,CHUCK_10,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02668,CHUCK_03,te explico las caracteristicas principales del producto.,consulta_producto,1,tibio
L00369,CHUCK_01,te comparo este plan frente a otras alternativas del mercado.,comparacion,0,tibio
L02126,CHUCK_07,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01656,CHUCK_08,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L02364,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02945,CHUCK_02,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,tibio
L02898,CHUCK_02,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,1,frio
L00962,CHUCK_02,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L01159,CHUCK_06,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L01400,CHUCK_01,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L01841,CHUCK_03,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L01672,CHUCK_07,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L02840,CHUCK_05,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01459,CHUCK_03,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L02606,CHUCK_06,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L00035,CHUCK_04,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02772,CHUCK_07,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L02001,CHUCK_03,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L00134,CHUCK_04,te escribo para dar seguimiento a tu interes.,seguimiento,1,frio
L01484,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,tibio
L02423,CHUCK_06,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,frio
L01486,CHUCK_01,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L01158,CHUCK_09,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L02679,CHUCK_02,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L01629,CHUCK_05,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L00817,CHUCK_01,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L01350,CHUCK_01,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L00979,CHUCK_08,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,1,frio
L02102,CHUCK_02,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L01497,CHUCK_10,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L01650,CHUCK_08,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01006,CHUCK_09,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L01070,CHUCK_07,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L00178,CHUCK_07,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L02547,CHUCK_10,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L01312,CHUCK_04,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L02286,CHUCK_05,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,tibio
L01457,CHUCK_07,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L02356,CHUCK_07,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L01695,CHUCK_10,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L01057,CHUCK_08,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L01862,CHUCK_07,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L01137,CHUCK_02,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,tibio
L02804,CHUCK_02,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L00860,CHUCK_10,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L01423,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L00582,CHUCK_01,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,frio
L02289,CHUCK_06,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L01807,CHUCK_07,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L01707,CHUCK_01,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L02373,CHUCK_06,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L01580,CHUCK_08,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L02789,CHUCK_06,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L01330,CHUCK_09,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L01995,CHUCK_03,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L00991,CHUCK_04,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L01401,CHUCK_05,este producto incluye soporte y configuracion inicial.,consulta_producto,1,frio
L02783,CHUCK_08,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L02651,CHUCK_07,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L00206,CHUCK_07,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L00012,CHUCK_04,te explico las caracteristicas principales del producto.,consulta_producto,1,tibio
L01069,CHUCK_01,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01636,CHUCK_05,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L02332,CHUCK_01,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L01550,CHUCK_09,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L01690,CHUCK_03,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L01625,CHUCK_06,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02833,CHUCK_08,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L01077,CHUCK_02,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L02023,CHUCK_09,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L00771,CHUCK_10,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L01805,CHUCK_03,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L01748,CHUCK_10,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L02712,CHUCK_09,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L00651,CHUCK_02,te ayudo con soporte tecnico paso a paso.,soporte,1,frio
L02246,CHUCK_05,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L01876,CHUCK_03,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L02609,CHUCK_10,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L00398,CHUCK_04,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,caliente
L01420,CHUCK_05,te explico las caracteristicas principales del producto.,consulta_producto,1,tibio
L00643,CHUCK_07,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L02666,CHUCK_04,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,caliente
L00616,CHUCK_05,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L02244,CHUCK_08,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L00751,CHUCK_01,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L02260,CHUCK_01,te escribo para dar seguimiento a tu interes.,seguimiento,0,frio
L02703,CHUCK_09,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L01439,CHUCK_08,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L00843,CHUCK_09,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L01181,CHUCK_10,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L00158,CHUCK_08,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,1,tibio
L00039,CHUCK_08,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L01343,CHUCK_07,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,tibio
