lead_id,chuck_id,mensaje_chuck,intencion,pre_precio,lead_clase
L02280,CHUCK_10,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L02281,CHUCK_08,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L02282,CHUCK_08,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L02283,CHUCK_07,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L02284,CHUCK_05,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L02285,CHUCK_09,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L02286,CHUCK_05,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,tibio
L02287,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02288,CHUCK_03,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,tibio
L02289,CHUCK_06,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L02290,CHUCK_02,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02291,CHUCK_03,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L02292,CHUCK_05,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L02293,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L02294,CHUCK_10,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L02295,CHUCK_06,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L02296,CHUCK_02,quedo atento para continuar cuando te venga bien.,seguimiento,0,frio
L02297,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02298,CHUCK_09,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L02299,CHUCK_01,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L02300,CHUCK_10,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L02301,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L02302,CHUCK_04,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,frio
L02303,CHUCK_08,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L02304,CHUCK_06,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L02305,CHUCK_02,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L02306,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02307,CHUCK_10,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L02308,CHUCK_06,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L02309,CHUCK_05,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02310,CHUCK_03,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L02311,CHUCK_06,retomo la conversacion para ayudarte con la decision.,seguimiento,1,frio
L02312,CHUCK_02,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,caliente
L02313,CHUCK_05,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L02314,CHUCK_02,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L02315,CHUCK_05,podemos resolver esa objecion con una opcion mas flexible.,objecion,1,tibio
L02316,CHUCK_03,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,frio
L02317,CHUCK_05,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L02318,CHUCK_09,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02319,CHUCK_02,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L02320,CHUCK_04,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L02321,CHUCK_01,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02322,CHUCK_01,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02323,CHUCK_10,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L02324,CHUCK_06,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02325,CHUCK_08,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L02326,CHUCK_06,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L02327,CHUCK_06,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L02328,CHUCK_04,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L02329,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02330,CHUCK_01,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L02331,CHUCK_04,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02332,CHUCK_01,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L02333,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02334,CHUCK_10,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02335,CHUCK_01,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L02336,CHUCK_04,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L02337,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02338,CHUCK_06,te comparto los beneficios para tu caso de uso.,consulta_producto,1,frio
L02339,CHUCK_06,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02340,CHUCK_08,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L02341,CHUCK_06,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L02342,CHUCK_09,quedo atento para continuar cuando te venga bien.,seguimiento,0,frio
L02343,CHUCK_03,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,caliente
L02344,CHUCK_10,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02345,CHUCK_06,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L02346,CHUCK_09,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L02347,CHUCK_08,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L02348,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,tibio
L02349,CHUCK_07,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L02350,CHUCK_03,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L02351,CHUCK_07,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L02352,CHUCK_03,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L02353,CHUCK_06,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L02354,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02355,CHUCK_08,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02356,CHUCK_07,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L02357,CHUCK_06,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L02358,CHUCK_05,quedo atento para continuar cuando te venga bien.,seguimiento,1,tibio
L02359,CHUCK_09,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02360,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02361,CHUCK_03,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L02362,CHUCK_08,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L02363,CHUCK_09,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,frio
L02364,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02365,CHUCK_06,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L02366,CHUCK_03,te comparo este plan frente a otras alternativas del mercado.,comparacion,0,tibio
L02367,CHUCK_07,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,tibio
L02368,CHUCK_02,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L02369,CHUCK_06,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L02370,CHUCK_02,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L02371,CHUCK_09,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,caliente
L02372,CHUCK_06,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,0,caliente
L02373,CHUCK_06,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02374,CHUCK_07,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L02375,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02376,CHUCK_09,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L02377,CHUCK_05,te comparto los beneficios para tu caso de uso.,consulta_producto,1,tibio
L02378,CHUCK_05,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L02379,CHUCK_10,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L02380,CHUCK_09,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L02381,CHUCK_09,"si quieres, te envio una tabla comparativa clara.",comparacion,1,caliente
L02382,CHUCK_01,quedo atento para continuar cuando te venga bien.,seguimiento,1,tibio
L02383,CHUCK_02,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L02384,CHUCK_07,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L02385,CHUCK_03,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L02386,CHUCK_07,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L02387,CHUCK_06,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02388,CHUCK_03,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L02389,CHUCK_09,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L02390,CHUCK_05,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L02391,CHUCK_07,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,tibio
L02392,CHUCK_03,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L02393,CHUCK_07,te comparto los beneficios para tu caso de uso.,consulta_producto,1,tibio
L02394,CHUCK_05,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L02395,CHUCK_07,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L02396,CHUCK_05,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02397,CHUCK_03,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L02398,CHUCK_04,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L02399,CHUCK_10,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L02400,CHUCK_06,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L02401,CHUCK_07,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L02402,CHUCK_08,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02403,CHUCK_05,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L02404,CHUCK_02,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02405,CHUCK_07,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L02406,CHUCK_09,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02407,CHUCK_02,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L02408,CHUCK_01,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L02409,CHUCK_06,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L02410,CHUCK_07,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L02411,CHUCK_02,"si quieres, te envio una tabla comparativa clara.",comparacion,0,tibio
L02412,CHUCK_06,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,1,caliente
L02413,CHUCK_07,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L02414,CHUCK_10,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02415,CHUCK_08,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L02416,CHUCK_03,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L02417,CHUCK_09,podemos resolver esa objecion con una opcion mas flexible.,objecion,1,tibio
L02418,CHUCK_01,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L02419,CHUCK_05,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L02420,CHUCK_07,"si quieres, te envio una tabla comparativa clara.",comparacion,1,caliente
L02421,CHUCK_06,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L02422,CHUCK_02,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,caliente
L02423,CHUCK_06,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,frio
L02424,CHUCK_03,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L02425,CHUCK_05,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L02426,CHUCK_03,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,caliente
L02427,CHUCK_07,te comparto los beneficios para tu caso de uso.,consulta_producto,0,frio
L02428,CHUCK_04,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L02429,CHUCK_01,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L02430,CHUCK_10,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L02431,CHUCK_05,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L02432,CHUCK_09,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L02433,CHUCK_10,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L02434,CHUCK_08,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L02435,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02436,CHUCK_09,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L02437,CHUCK_08,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L02438,CHUCK_05,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L02439,CHUCK_07,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02440,CHUCK_06,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02441,CHUCK_04,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,tibio
L02442,CHUCK_07,"si quieres, te envio una tabla comparativa clara.",comparacion,0,tibio
L02443,CHUCK_05,"perfecto, hablamos pronto. que tengas excelente dia.",despedida,0,frio
L02444,CHUCK_09,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L02445,CHUCK_05,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L02446,CHUCK_10,"si quieres, te envio una tabla comparativa clara.",comparacion,1,caliente
L02447,CHUCK_04,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L02448,CHUCK_03,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L02449,CHUCK_08,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L02450,CHUCK_06,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L02451,CHUCK_07,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02452,CHUCK_09,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,tibio
L02453,CHUCK_03,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,tibio
L02454,CHUCK_09,quedo atento para continuar cuando te venga bien.,seguimiento,1,frio
L02455,CHUCK_03,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L02456,CHUCK_09,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02457,CHUCK_07,puedo guiarte para solucionar el problema ahora mismo.,soporte,1,frio
L02458,CHUCK_08,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L02459,CHUCK_05,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L02460,CHUCK_04,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,caliente
L02461,CHUCK_03,te comparo este plan frente a otras alternativas del mercado.,comparacion,0,caliente
L02462,CHUCK_03,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L02463,CHUCK_01,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02464,CHUCK_06,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02465,CHUCK_07,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L02466,CHUCK_01,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L02467,CHUCK_02,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L02468,CHUCK_08,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L02469,CHUCK_01,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L02470,CHUCK_09,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L02471,CHUCK_01,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L02472,CHUCK_09,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02473,CHUCK_07,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L02474,CHUCK_04,"en relacion calidad-precio, esta opcion destaca por soporte y resultados.",comparacion,1,tibio
L02475,CHUCK_01,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L02476,CHUCK_09,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L02477,CHUCK_03,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,frio
L02478,CHUCK_09,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02479,CHUCK_02,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,1,caliente
L02480,CHUCK_01,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L02481,CHUCK_09,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L02482,CHUCK_05,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L02483,CHUCK_05,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02484,CHUCK_09,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02485,CHUCK_03,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L02486,CHUCK_07,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L02487,CHUCK_08,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,1,caliente
L02488,CHUCK_06,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02489,CHUCK_06,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,caliente
L02490,CHUCK_07,te comparo este plan frente a otras alternativas del mercado.,comparacion,1,tibio
L02491,CHUCK_09,"si quieres, te envio una tabla comparativa clara.",comparacion,0,tibio
L02492,CHUCK_04,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L02493,CHUCK_09,te ayudo con soporte tecnico paso a paso.,soporte,1,frio
L02494,CHUCK_09,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L02495,CHUCK_06,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,frio
L02496,CHUCK_06,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,tibio
L02497,CHUCK_10,"bienvenido, estoy para ayudarte con toda la informacion.",saludo,0,frio
L02498,CHUCK_08,te comparto los beneficios para tu caso de uso.,consulta_producto,1,tibio
L02499,CHUCK_06,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L02500,CHUCK_06,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L02501,CHUCK_10,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L02502,CHUCK_05,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,caliente
L02503,CHUCK_05,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L02504,CHUCK_10,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L02505,CHUCK_03,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,frio
L02506,CHUCK_02,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02507,CHUCK_08,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02508,CHUCK_06,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L02509,CHUCK_03,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L02510,CHUCK_02,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02511,CHUCK_01,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02512,CHUCK_02,vamos a revisar ese inconveniente para resolverlo rapido.,soporte,0,frio
L02513,CHUCK_08,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L02514,CHUCK_01,este producto incluye soporte y configuracion inicial.,consulta_producto,0,tibio
L02515,CHUCK_03,"hola, gracias por contactarnos. como puedo ayudarte hoy?",saludo,0,frio
L02516,CHUCK_07,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L02517,CHUCK_04,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,tibio
L02518,CHUCK_04,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02519,CHUCK_03,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L02520,CHUCK_05,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L02521,CHUCK_07,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L02522,CHUCK_08,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L02523,CHUCK_05,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02524,CHUCK_04,"si quieres, te envio una tabla comparativa clara.",comparacion,1,tibio
L02525,CHUCK_03,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L02526,CHUCK_06,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02527,CHUCK_10,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02528,CHUCK_04,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02529,CHUCK_06,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L02530,CHUCK_07,retomo la conversacion para ayudarte con la decision.,seguimiento,0,frio
L02531,CHUCK_05,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02532,CHUCK_09,te comparto los beneficios para tu caso de uso.,consulta_producto,1,frio
L02533,CHUCK_08,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L02534,CHUCK_06,"tenemos stock disponible, puedo procesar tu compra en este momento.",compra,0,caliente
L02535,CHUCK_03,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L02536,CHUCK_02,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L02537,CHUCK_03,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02538,CHUCK_10,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L02539,CHUCK_04,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L02540,CHUCK_03,"si quieres, te envio una tabla comparativa clara.",comparacion,0,tibio
L02541,CHUCK_04,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L02542,CHUCK_06,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,caliente
L02543,CHUCK_02,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L02544,CHUCK_10,fue un gusto ayudarte. estoy disponible cuando lo necesites.,despedida,0,frio
L02545,CHUCK_07,"perfecto, te comparto el link de pago para cerrar la compra.",compra,1,caliente
L02546,CHUCK_05,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L02547,CHUCK_10,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L02548,CHUCK_04,te ayudo con soporte tecnico paso a paso.,soporte,0,frio
L02549,CHUCK_03,te explico las caracteristicas principales del producto.,consulta_producto,0,tibio
L02550,CHUCK_08,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02551,CHUCK_08,"si quieres, te envio una tabla comparativa clara.",comparacion,0,tibio
L02552,CHUCK_03,quedo atento para continuar cuando te venga bien.,seguimiento,1,frio
L02553,CHUCK_05,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L02554,CHUCK_02,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L02555,CHUCK_03,"es normal tener esa inquietud, revisemos alternativas.",objecion,0,tibio
L02556,CHUCK_02,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,caliente
L02557,CHUCK_08,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02558,CHUCK_04,este producto incluye soporte y configuracion inicial.,consulta_producto,0,frio
L02559,CHUCK_03,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L02560,CHUCK_08,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02561,CHUCK_09,"si, te puedo detallar precios y promociones vigentes.",consulta_precio,1,caliente
L02562,CHUCK_01,retomo la conversacion para ayudarte con la decision.,seguimiento,0,tibio
L02563,CHUCK_06,quedo atento para continuar cuando te venga bien.,seguimiento,0,tibio
L02564,CHUCK_02,quedo atento para continuar cuando te venga bien.,seguimiento,0,frio
L02565,CHUCK_05,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L02566,CHUCK_04,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
L02567,CHUCK_08,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L02568,CHUCK_06,podemos agendar una demo de 20 minutos esta semana.,agendar_demo,0,tibio
L02569,CHUCK_02,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,tibio
L02570,CHUCK_07,"entiendo tu duda, te aclaro ese punto para que decidas con confianza.",objecion,0,tibio
L02571,CHUCK_04,"perfecto, te comparto el link de pago para cerrar la compra.",compra,0,caliente
L02572,CHUCK_05,puedo guiarte para solucionar el problema ahora mismo.,soporte,0,frio
L02573,CHUCK_08,"el costo depende del paquete, te paso las opciones de precio.",consulta_precio,1,tibio
L02574,CHUCK_08,te explico las caracteristicas principales del producto.,consulta_producto,0,frio
L02575,CHUCK_01,"excelente decision, te ayudo a completar tu compra ahora.",compra,1,caliente
L02576,CHUCK_06,"excelente decision, te ayudo a completar tu compra ahora.",compra,0,tibio
L02577,CHUCK_02,"hola, un gusto saludarte. en que te asesoro?",saludo,0,frio
L02578,CHUCK_09,"claro, te comparto el precio actualizado del plan.",consulta_precio,1,caliente
L02579,CHUCK_05,podemos resolver esa objecion con una opcion mas flexible.,objecion,0,tibio
L02580,CHUCK_04,te escribo para dar seguimiento a tu interes.,seguimiento,0,tibio
L02581,CHUCK_09,"tengo disponibilidad para demo, te paso horarios.",agendar_demo,0,tibio
L02582,CHUCK_04,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,tibio
L02583,CHUCK_06,"gracias por tu tiempo, quedo atento a cualquier consulta.",despedida,0,frio
L02584,CHUCK_04,"si te parece, coordinamos una demostracion personalizada.",agendar_demo,0,caliente
L02585,CHUCK_06,"es normal tener esa inquietud, revisemos alternativas.",objecion,1,tibio
L02586,CHUCK_07,te comparto los beneficios para tu caso de uso.,consulta_producto,0,tibio
